ano,mes,data,regiao,uf,cidade,canal_venda,categoria,produto,quantidade,preco_unitario,faturamento,custo,lucro,prazo_entrega,avaliacao_cliente
2015,6,2015-06-01,Norte,RO,Porto Velho,Marketplace,Beleza,Produto D,9,948.84,8539.53,5865.35,3762.89,14.2,4.34
2015,6,2015-06-01,Norte,TO,Palmas,Marketplace,Moda,Produto D,25,2006.5,50162.47,30410.27,14244.57,11.2,2.7
2015,6,2015-06-01,Nordeste,BA,Salvador,Site próprio,Esporte,Produto D,2,1330.19,2660.38,2135.22,589.15,4.5,3.81
2015,6,2015-06-01,Nordeste,BA,Feira de Santana,Marketplace,Moda,Produto C,2,1242.94,2485.88,1780.62,579.7,9.3,3.4
2015,6,2015-06-01,Nordeste,PE,Recife,Aplicativo,Eletrônicos,Produto B,3,640.24,1920.72,1200.92,538.58,4.2,4.85
2015,6,2015-06-01,Nordeste,PE,Jaboatão dos Guararapes,Marketplace,Livros,Produto A,12,182.83,2193.97,1762.4,806.9,12.7,4.37
2015,6,2015-06-01,Nordeste,CE,Fortaleza,Site próprio,Eletrônicos,Produto D,26,1751.99,45551.64,29275.22,20187.77,3.1,2.87
2015,6,2015-06-01,Nordeste,CE,Juazeiro do Norte,Site próprio,Eletrônicos,Produto C,8,1474.41,11795.31,7364.33,3971.49,14.6,3.87
2015,6,2015-06-01,Nordeste,MA,São Luís,Site próprio,Moda,Produto D,6,1661.28,9967.67,7366.7,1894.95,7.9,2.72
2015,6,2015-06-01,Nordeste,PB,João Pessoa,Aplicativo,Esporte,Produto C,28,1975.74,55320.73,30537.51,24814.55,6.6,2.79
2015,6,2015-06-01,Centro-Oeste,DF,Brasília,Aplicativo,Moda,Produto C,12,1135.3,13623.55,9952.18,4675.68,11.8,2.68
2015,6,2015-06-01,Centro-Oeste,GO,Goiânia,Aplicativo,Beleza,Produto B,28,1617.62,45293.37,36187.7,10315.23,5.5,3.33
2015,6,2015-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Marketplace,Livros,Produto C,4,498.27,1993.08,1204.17,517.22,7.6,4.38
2015,6,2015-06-01,Centro-Oeste,MT,Cuiabá,Aplicativo,Moda,Produto B,15,658.1,9871.48,6922.34,2429.45,6.2,4.34
2015,6,2015-06-01,Centro-Oeste,MS,Campo Grande,Site próprio,Beleza,Produto C,24,750.32,18007.65,13476.6,5293.49,7.5,3.99
2015,6,2015-06-01,Sudeste,SP,São Paulo,Aplicativo,Eletrônicos,Produto A,10,268.13,2681.31,1701.96,678.83,2.3,2.51
2015,6,2015-06-01,Sudeste,SP,Campinas,Aplicativo,Esporte,Produto A,19,1398.45,26570.61,19264.34,11423.44,7.8,3.82
2015,6,2015-06-01,Sudeste,SP,Ribeirão Preto,Aplicativo,Moda,Produto A,14,642.57,8996.02,4958.91,3633.75,8.6,2.9
2015,6,2015-06-01,Sudeste,RJ,Rio de Janeiro,Site próprio,Beleza,Produto B,23,594.73,13678.89,8992.3,5759.5,5.3,4.94
2015,6,2015-06-01,Sudeste,RJ,Niterói,Marketplace,Esporte,Produto B,10,74.59,745.94,591.54,198.89,13.1,3.96
2015,6,2015-06-01,Sudeste,RJ,Nova Iguaçu,Site próprio,Moda,Produto A,28,2025.14,56703.95,42482.35,17206.73,10.2,4.93
2015,6,2015-06-01,Sudeste,RJ,Petrópolis,Site próprio,Livros,Produto D,10,1239.78,12397.83,9278.63,2266.13,12.3,4.61
2015,6,2015-06-01,Sudeste,MG,Belo Horizonte,Marketplace,Casa,Produto B,6,1096.92,6581.49,4192.05,1265.93,3.5,3.88
2015,6,2015-06-01,Sudeste,MG,Uberlândia,Marketplace,Casa,Produto B,20,1263.42,25268.48,20197.36,4773.26,5.5,3.93
2015,6,2015-06-01,Sudeste,MG,Juiz de Fora,Aplicativo,Livros,Produto D,4,2152.9,8611.61,5647.38,2057.15,3.1,3.55
2015,6,2015-06-01,Sudeste,ES,Vitória,Site próprio,Esporte,Produto C,17,381.19,6480.23,4516.8,1533.75,3.6,4.08
2015,6,2015-06-01,Sudeste,ES,Vila Velha,Site próprio,Beleza,Produto D,12,1006.42,12077.1,6875.71,4789.01,6.3,4.7
2015,6,2015-06-01,Sudeste,ES,Serra,Site próprio,Eletrônicos,Produto B,6,1124.17,6745.04,4283.27,1960.91,13.1,4.35
2015,6,2015-06-01,Sul,PR,Curitiba,Site próprio,Esporte,Produto D,3,1103.64,3310.92,1874.15,1100.47,10.0,4.64
2015,6,2015-06-01,Sul,PR,Londrina,Aplicativo,Livros,Produto A,5,1383.29,6916.44,5500.85,1567.19,13.0,3.92
2015,6,2015-06-01,Sul,SC,Florianópolis,Aplicativo,Moda,Produto D,25,452.65,11316.15,7144.03,4459.1,10.2,4.04
2015,6,2015-06-01,Sul,SC,Joinville,Site próprio,Casa,Produto C,13,342.41,4451.3,3611.75,1555.47,7.9,4.12
2015,6,2015-06-01,Sul,RS,Porto Alegre,Site próprio,Eletrônicos,Produto D,25,1214.47,30361.71,20350.73,5930.13,8.9,3.9
2015,6,2015-06-01,Sul,RS,Caxias do Sul,Aplicativo,Eletrônicos,Produto B,4,1668.4,6673.6,5103.33,2300.29,14.6,4.51
2015,7,2015-07-01,Norte,AM,Manaus,Aplicativo,Eletrônicos,Produto C,10,2352.49,23524.89,18780.2,5436.07,4.1,3.32
2015,7,2015-07-01,Norte,PA,Belém,Aplicativo,Moda,Produto B,17,1368.2,23259.32,14102.63,6705.57,12.2,4.66
2015,7,2015-07-01,Norte,PA,Santarém,Marketplace,Livros,Produto D,15,229.96,3449.35,2720.87,638.03,14.1,3.6
2015,7,2015-07-01,Norte,RO,Porto Velho,Site próprio,Casa,Produto D,15,595.42,8931.26,6510.37,2549.31,4.7,4.67
2015,7,2015-07-01,Norte,TO,Palmas,Marketplace,Casa,Produto A,18,830.08,14941.37,11737.37,4861.75,11.3,4.6
2015,7,2015-07-01,Nordeste,BA,Salvador,Site próprio,Casa,Produto A,25,1250.79,31269.72,25151.43,8735.11,14.7,3.82
2015,7,2015-07-01,Nordeste,BA,Feira de Santana,Marketplace,Eletrônicos,Produto D,14,1341.65,18783.08,11519.38,3469.61,6.4,2.56
2015,7,2015-07-01,Nordeste,PE,Recife,Marketplace,Esporte,Produto C,6,643.12,3858.74,3115.62,841.72,14.4,3.05
2015,7,2015-07-01,Nordeste,PE,Jaboatão dos Guararapes,Site próprio,Eletrônicos,Produto D,4,893.08,3572.31,2866.7,720.2,5.8,3.68
2015,7,2015-07-01,Nordeste,CE,Fortaleza,Marketplace,Esporte,Produto B,20,1229.95,24598.94,14427.35,6029.92,9.0,3.5
2015,7,2015-07-01,Nordeste,CE,Juazeiro do Norte,Marketplace,Moda,Produto B,25,2253.48,56336.91,34505.47,10327.98,14.8,2.67
2015,7,2015-07-01,Nordeste,MA,São Luís,Marketplace,Esporte,Produto B,12,1451.95,17423.34,10817.34,3909.37,14.6,3.65
2015,7,2015-07-01,Nordeste,PB,João Pessoa,Aplicativo,Casa,Produto B,24,973.4,23361.52,14720.16,6821.36,6.8,3.68
2015,7,2015-07-01,Centro-Oeste,DF,Brasília,Marketplace,Livros,Produto D,20,284.1,5682.0,4569.77,1174.37,4.9,2.85
2015,7,2015-07-01,Centro-Oeste,GO,Goiânia,Aplicativo,Livros,Produto C,18,420.96,7577.21,5571.97,3352.62,10.5,4.31
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Moda,Produto B,8,2480.46,19843.66,16219.64,7899.89,4.2,4.22
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,Site próprio,Livros,Produto B,8,1918.11,15344.91,12038.17,6075.23,12.6,4.9
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,Aplicativo,Moda,Produto B,4,484.4,1937.59,1557.09,621.13,7.5,4.9
2015,7,2015-07-01,Sudeste,SP,São Paulo,Aplicativo,Esporte,Produto D,28,1889.69,52911.42,37788.89,17413.69,14.4,3.85
2015,7,2015-07-01,Sudeste,SP,Campinas,Aplicativo,Esporte,Produto A,25,814.37,20359.17,11573.5,5296.65,3.8,3.46
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,Site próprio,Casa,Produto B,16,2379.18,38066.86,21020.49,9537.62,7.9,4.66
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,Aplicativo,Livros,Produto C,28,925.44,25912.45,19274.55,5010.67,5.7,2.89
2015,7,2015-07-01,Sudeste,RJ,Niterói,Aplicativo,Casa,Produto A,20,1228.43,24568.51,18612.87,8539.98,10.9,4.73
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,Marketplace,Livros,Produto D,26,1298.39,33758.21,18836.82,12878.14,6.6,3.16
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,Aplicativo,Casa,Produto B,8,1858.27,14866.18,10179.37,2702.97,4.0,3.19
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,Marketplace,Esporte,Produto C,18,2070.76,37273.72,23485.71,13603.44,2.7,4.47
2015,7,2015-07-01,Sudeste,MG,Uberlândia,Marketplace,Eletrônicos,Produto B,7,1235.8,8650.63,6500.88,3106.46,14.6,3.5
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,Aplicativo,Livros,Produto D,18,247.87,4461.75,3545.5,1488.91,13.6,4.69
2015,7,2015-07-01,Sudeste,ES,Vitória,Aplicativo,Moda,Produto A,5,489.64,2448.18,1606.26,633.8,4.7,4.86
2015,7,2015-07-01,Sudeste,ES,Vila Velha,Site próprio,Livros,Produto C,8,781.01,6248.07,4784.44,2287.92,6.9,2.54
2015,7,2015-07-01,Sudeste,ES,Serra,Aplicativo,Esporte,Produto D,5,358.99,1794.93,1134.35,601.87,12.5,2.54
2015,7,2015-07-01,Sul,PR,Curitiba,Aplicativo,Beleza,Produto C,10,552.36,5523.59,4185.84,1166.15,3.4,3.5
2015,7,2015-07-01,Sul,PR,Londrina,Marketplace,Eletrônicos,Produto B,20,2002.32,40046.44,24306.76,12934.11,11.0,3.66
2015,7,2015-07-01,Sul,SC,Florianópolis,Marketplace,Esporte,Produto B,25,2017.84,50446.05,29533.38,18881.9,13.8,4.64
2015,7,2015-07-01,Sul,SC,Joinville,Aplicativo,Moda,Produto B,23,1261.07,29004.63,18470.8,6281.97,8.2,2.7
2015,7,2015-07-01,Sul,RS,Porto Alegre,Site próprio,Casa,Produto B,13,774.49,10068.39,7838.9,2350.71,4.2,3.05
2015,7,2015-07-01,Sul,RS,Caxias do Sul,Site próprio,Livros,Produto B,5,851.5,4257.51,2878.95,1321.88,3.6,3.09
2015,8,2015-08-01,Norte,AM,Manaus,Site próprio,Casa,Produto D,10,1059.27,10592.68,6677.98,4587.45,3.7,4.83
2015,8,2015-08-01,Norte,PA,Belém,Marketplace,Beleza,Produto A,10,2372.5,23724.99,17101.02,9713.96,6.6,4.46
2015,8,2015-08-01,Norte,PA,Santarém,Aplicativo,Casa,Produto D,29,324.25,9403.29,5191.66,1820.33,4.6,4.95
2015,8,2015-08-01,Norte,RO,Porto Velho,Site próprio,Eletrônicos,Produto C,18,1505.47,27098.4,15566.21,5772.82,8.8,3.2
2015,8,2015-08-01,Norte,TO,Palmas,Marketplace,Moda,Produto C,9,488.7,4398.27,3267.55,1564.39,11.5,3.05
2015,8,2015-08-01,Nordeste,BA,Salvador,Marketplace,Beleza,Produto B,6,758.81,4552.88,3133.6,862.02,13.4,4.08
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,Marketplace,Eletrônicos,Produto A,28,1911.67,53526.86,29880.59,13128.91,2.7,3.65
2015,8,2015-08-01,Nordeste,PE,Recife,Marketplace,Beleza,Produto C,4,788.75,3155.0,1963.4,1030.32,6.5,4.06
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,Marketplace,Eletrônicos,Produto C,9,706.83,6361.51,4427.1,2356.42,6.8,2.95
2015,8,2015-08-01,Nordeste,CE,Fortaleza,Site próprio,Beleza,Produto A,16,2025.04,32400.7,26321.06,6406.53,14.3,4.59
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,Site próprio,Eletrônicos,Produto B,27,872.91,23568.5,19235.72,7621.9,12.7,3.95
2015,8,2015-08-01,Nordeste,MA,São Luís,Marketplace,Eletrônicos,Produto B,16,2466.01,39456.12,23721.8,11240.16,9.5,3.37
2015,8,2015-08-01,Nordeste,PB,João Pessoa,Site próprio,Eletrônicos,Produto B,29,495.8,14378.18,10152.75,4490.38,12.2,4.74
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,Marketplace,Esporte,Produto B,8,126.3,1010.42,756.6,292.69,6.4,2.68
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,Marketplace,Beleza,Produto D,23,957.05,22012.18,15099.77,9739.12,6.6,4.93
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Moda,Produto C,11,678.23,7460.48,4370.95,1640.48,13.5,3.65
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,Marketplace,Moda,Produto B,12,1517.51,18210.11,14020.31,7888.27,2.3,2.54
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,Site próprio,Moda,Produto A,5,956.19,4780.96,2960.79,1735.01,4.5,4.64
2015,8,2015-08-01,Sudeste,SP,São Paulo,Marketplace,Esporte,Produto B,25,265.84,6646.0,5335.81,1238.54,13.9,3.07
2015,8,2015-08-01,Sudeste,SP,Campinas,Aplicativo,Eletrônicos,Produto D,28,262.29,7344.2,5398.35,1902.59,6.2,3.43
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,Marketplace,Livros,Produto C,3,2230.99,6692.98,4848.49,1451.2,3.8,4.23
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,Site próprio,Casa,Produto C,17,2043.7,34742.93,22687.37,6551.93,7.3,4.4
2015,8,2015-08-01,Sudeste,RJ,Niterói,Aplicativo,Beleza,Produto D,19,1666.17,31657.16,19793.68,11984.46,10.4,2.58
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,Marketplace,Livros,Produto A,3,553.03,1659.09,1105.9,519.77,5.3,2.74
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,Marketplace,Livros,Produto A,1,1600.84,1600.84,1236.86,336.84,5.0,3.27
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,Marketplace,Esporte,Produto A,29,2343.06,67948.7,54317.86,30350.58,3.0,2.71
2015,8,2015-08-01,Sudeste,MG,Uberlândia,Site próprio,Moda,Produto D,20,1047.79,20955.86,13965.14,8024.78,14.4,3.08
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,Site próprio,Eletrônicos,Produto A,22,324.05,7129.1,5544.97,1832.69,8.7,3.51
2015,8,2015-08-01,Sudeste,ES,Vitória,Aplicativo,Beleza,Produto B,14,1874.94,26249.2,19732.23,9301.6,4.8,4.87
2015,8,2015-08-01,Sudeste,ES,Vila Velha,Aplicativo,Moda,Produto C,1,944.51,944.51,652.9,343.13,13.1,4.9
2015,8,2015-08-01,Sudeste,ES,Serra,Marketplace,Livros,Produto B,10,2274.0,22740.02,13900.93,6609.26,3.2,4.7
2015,8,2015-08-01,Sul,PR,Curitiba,Marketplace,Casa,Produto A,2,286.39,572.78,330.43,189.26,4.4,3.05
2015,8,2015-08-01,Sul,PR,Londrina,Site próprio,Livros,Produto D,3,1460.43,4381.3,2941.05,1025.35,2.3,4.21
2015,8,2015-08-01,Sul,SC,Florianópolis,Marketplace,Eletrônicos,Produto D,10,2272.64,22726.43,13906.36,7513.39,10.6,4.72
2015,8,2015-08-01,Sul,SC,Joinville,Site próprio,Moda,Produto C,2,1468.48,2936.95,2176.24,909.08,12.3,2.66
2015,8,2015-08-01,Sul,RS,Porto Alegre,Aplicativo,Livros,Produto A,24,314.38,7545.08,5772.59,1726.68,13.4,4.73
2015,8,2015-08-01,Sul,RS,Caxias do Sul,Site próprio,Esporte,Produto A,25,1576.06,39401.5,30717.55,13774.24,13.5,3.1
2015,9,2015-09-01,Norte,AM,Manaus,Marketplace,Esporte,Produto C,25,1658.85,41471.36,29394.7,15016.03,4.1,4.96
2015,9,2015-09-01,Norte,PA,Belém,Marketplace,Esporte,Produto B,10,181.36,1813.56,1381.89,379.01,4.7,3.14
2015,9,2015-09-01,Norte,PA,Santarém,Site próprio,Livros,Produto C,16,473.38,7574.14,5658.95,2724.9,11.6,4.64
2015,9,2015-09-01,Norte,RO,Porto Velho,Aplicativo,Livros,Produto A,16,703.44,11254.96,7364.05,3526.97,12.1,4.4
2015,9,2015-09-01,Norte,TO,Palmas,Site próprio,Eletrônicos,Produto C,9,1110.18,9991.6,7228.6,3712.0,12.9,4.08
2015,9,2015-09-01,Nordeste,BA,Salvador,Aplicativo,Casa,Produto A,17,1761.12,29938.97,19546.0,9114.83,7.0,2.64
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,Aplicativo,Livros,Produto D,24,1624.25,38981.88,30347.78,8301.99,6.8,2.7
2015,9,2015-09-01,Nordeste,PE,Recife,Site próprio,Casa,Produto B,6,904.29,5425.77,3818.54,2362.32,12.5,2.73
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,Aplicativo,Eletrônicos,Produto B,23,1630.62,37504.24,28335.29,10853.18,6.4,3.48
2015,9,2015-09-01,Nordeste,CE,Fortaleza,Aplicativo,Casa,Produto B,20,1245.3,24906.01,17874.98,6002.65,12.4,3.61
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,Marketplace,Livros,Produto C,4,1946.6,7786.4,5245.82,3273.31,10.6,3.15
2015,9,2015-09-01,Nordeste,MA,São Luís,Site próprio,Eletrônicos,Produto B,22,1178.75,25932.58,19835.35,11653.4,13.9,2.81
2015,9,2015-09-01,Nordeste,PB,João Pessoa,Aplicativo,Eletrônicos,Produto A,2,2486.84,4973.67,3184.12,1998.13,3.7,2.88
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,Site próprio,Moda,Produto B,27,168.41,4546.95,3612.14,1443.49,5.9,4.21
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,Site próprio,Beleza,Produto A,27,1342.53,36248.18,20304.77,10159.49,9.8,4.84
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Aplicativo,Eletrônicos,Produto C,21,427.79,8983.59,5211.51,2503.77,4.0,4.28
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,Marketplace,Casa,Produto D,3,1052.32,3156.97,2187.15,901.79,12.8,2.62
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,Marketplace,Casa,Produto D,25,2023.25,50581.17,40778.42,18984.36,12.5,4.33
2015,9,2015-09-01,Sudeste,SP,São Paulo,Site próprio,Beleza,Produto B,5,2365.32,11826.59,6521.32,2912.31,12.0,2.95
2015,9,2015-09-01,Sudeste,SP,Campinas,Aplicativo,Eletrônicos,Produto D,14,2315.79,32421.13,20775.25,7045.35,11.7,4.17
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,Site próprio,Esporte,Produto C,5,2458.28,12291.39,8125.89,5202.86,13.6,4.53
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,Marketplace,Esporte,Produto D,7,1609.55,11266.88,6434.77,4844.91,3.4,3.41
2015,9,2015-09-01,Sudeste,RJ,Niterói,Aplicativo,Casa,Produto B,18,1353.16,24356.94,19338.43,6608.25,10.7,2.59
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,Site próprio,Eletrônicos,Produto B,12,597.88,7174.58,5802.77,2833.42,14.3,2.89
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,Marketplace,Eletrônicos,Produto A,2,455.02,910.03,572.37,195.71,6.4,2.59
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,Aplicativo,Livros,Produto C,14,406.53,5691.38,3499.76,2266.8,11.5,3.9
2015,9,2015-09-01,Sudeste,MG,Uberlândia,Aplicativo,Moda,Produto A,26,776.53,20189.79,11295.15,4224.9,11.5,3.97
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,Aplicativo,Livros,Produto B,13,892.15,11597.98,9471.87,4997.69,14.6,4.77
2015,9,2015-09-01,Sudeste,ES,Vitória,Marketplace,Eletrônicos,Produto B,16,839.74,13435.82,8504.65,5171.46,7.2,3.37
2015,9,2015-09-01,Sudeste,ES,Vila Velha,Aplicativo,Casa,Produto C,14,1654.41,23161.71,18804.61,9944.94,9.4,3.14
2015,9,2015-09-01,Sudeste,ES,Serra,Site próprio,Beleza,Produto A,3,1869.85,5609.54,4004.82,2424.43,2.8,2.8
2015,9,2015-09-01,Sul,PR,Curitiba,Marketplace,Esporte,Produto A,15,67.05,1005.8,682.75,255.5,6.6,3.4
2015,9,2015-09-01,Sul,PR,Londrina,Marketplace,Casa,Produto C,1,971.74,971.74,652.51,411.53,9.7,2.74
2015,9,2015-09-01,Sul,SC,Florianópolis,Aplicativo,Casa,Produto C,12,1066.3,12795.54,9173.95,4844.92,11.8,4.43
2015,9,2015-09-01,Sul,SC,Joinville,Site próprio,Eletrônicos,Produto A,22,1934.56,42560.37,30678.45,18308.91,9.3,3.97
2015,9,2015-09-01,Sul,RS,Porto Alegre,Aplicativo,Livros,Produto C,16,128.46,2055.37,1194.53,444.56,6.4,4.02
2015,9,2015-09-01,Sul,RS,Caxias do Sul,Marketplace,Esporte,Produto D,18,1423.72,25626.9,16300.87,7736.35,15.0,4.78
2015,10,2015-10-01,Norte,AM,Manaus,Marketplace,Moda,Produto A,11,1993.81,21931.95,12798.1,4481.44,4.3,2.67
2015,10,2015-10-01,Norte,PA,Belém,Aplicativo,Casa,Produto D,5,1623.93,8119.65,5075.29,2703.37,14.7,3.2
2015,10,2015-10-01,Norte,PA,Santarém,Marketplace,Casa,Produto C,9,1675.94,15083.43,9663.48,6194.35,3.0,3.18
2015,10,2015-10-01,Norte,RO,Porto Velho,Marketplace,Esporte,Produto D,16,219.35,3509.56,2834.18,633.39,6.8,2.56
2015,10,2015-10-01,Norte,TO,Palmas,Site próprio,Casa,Produto D,10,487.72,4877.21,3810.93,1421.42,14.6,3.38
2015,10,2015-10-01,Nordeste,BA,Salvador,Aplicativo,Moda,Produto C,23,1537.99,35373.71,22606.79,10928.52,5.0,4.67
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,Aplicativo,Livros,Produto A,18,884.2,15915.61,10375.18,5803.99,9.4,2.91
2015,10,2015-10-01,Nordeste,PE,Recife,Marketplace,Esporte,Produto D,8,444.65,3557.22,2593.83,847.95,6.9,3.2
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,Marketplace,Casa,Produto C,17,2126.29,36146.99,20915.16,15764.92,5.7,3.98
2015,10,2015-10-01,Nordeste,CE,Fortaleza,Marketplace,Eletrônicos,Produto B,18,2121.82,38192.7,24721.49,6966.18,10.4,3.63
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,Aplicativo,Casa,Produto A,17,1283.35,21816.88,13564.2,4519.99,6.5,4.04
2015,10,2015-10-01,Nordeste,MA,São Luís,Site próprio,Casa,Produto C,11,631.51,6946.63,4385.23,2010.04,8.1,3.52
2015,10,2015-10-01,Nordeste,PB,João Pessoa,Marketplace,Beleza,Produto A,26,1304.13,33907.41,21868.81,12782.01,9.3,4.95
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,Site próprio,Beleza,Produto D,22,2285.35,50277.8,33934.63,14531.78,13.6,2.55
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,Aplicativo,Livros,Produto D,17,1580.15,26862.59,16780.19,7559.09,6.8,3.01
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Aplicativo,Eletrônicos,Produto D,8,2041.34,16330.75,12392.26,3599.14,5.7,3.58
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,Site próprio,Esporte,Produto B,19,124.98,2374.62,1417.76,1011.04,4.4,3.06
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,Aplicativo,Beleza,Produto B,29,1612.35,46758.26,29678.21,19515.58,8.6,4.95
2015,10,2015-10-01,Sudeste,SP,São Paulo,Aplicativo,Beleza,Produto C,21,737.45,15486.51,11526.1,3177.54,10.8,4.6
2015,10,2015-10-01,Sudeste,SP,Campinas,Aplicativo,Casa,Produto D,4,2484.17,9936.69,6918.11,3163.73,6.4,2.99
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,Site próprio,Livros,Produto C,22,350.33,7707.17,5286.97,2876.32,3.3,3.9
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,Marketplace,Livros,Produto A,26,1853.58,48192.99,30567.23,12959.4,10.3,2.59
2015,10,2015-10-01,Sudeste,RJ,Niterói,Aplicativo,Esporte,Produto D,6,1262.48,7574.88,4597.07,2515.45,2.7,3.08
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,Site próprio,Livros,Produto B,29,2495.38,72365.98,48445.9,26594.37,8.1,3.78
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,Marketplace,Casa,Produto B,1,2023.98,2023.98,1582.63,749.97,12.0,4.04
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,Marketplace,Livros,Produto A,20,962.12,19242.43,11102.55,5198.73,3.5,4.37
2015,10,2015-10-01,Sudeste,MG,Uberlândia,Aplicativo,Beleza,Produto D,19,1460.54,27750.34,21387.15,6839.03,7.1,2.92
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,Aplicativo,Moda,Produto C,25,285.32,7132.91,5764.25,2348.1,4.8,3.42
2015,10,2015-10-01,Sudeste,ES,Vitória,Marketplace,Casa,Produto D,24,1685.53,40452.74,31513.2,15042.01,7.6,3.65
2015,10,2015-10-01,Sudeste,ES,Vila Velha,Marketplace,Casa,Produto B,10,1235.51,12355.08,8665.37,4512.33,3.4,2.96
2015,10,2015-10-01,Sudeste,ES,Serra,Marketplace,Eletrônicos,Produto A,25,598.52,14962.89,8298.7,2722.36,2.4,4.44
2015,10,2015-10-01,Sul,PR,Curitiba,Aplicativo,Beleza,Produto C,25,322.06,8051.38,6394.44,2380.93,12.6,2.87
2015,10,2015-10-01,Sul,PR,Londrina,Aplicativo,Eletrônicos,Produto C,28,2408.3,67432.33,48870.71,12430.94,7.0,3.89
2015,10,2015-10-01,Sul,SC,Florianópolis,Aplicativo,Esporte,Produto B,23,2094.72,48178.62,28521.01,16804.08,14.8,4.4
2015,10,2015-10-01,Sul,SC,Joinville,Marketplace,Esporte,Produto B,21,2210.87,46428.29,31146.36,13831.87,14.4,2.55
2015,10,2015-10-01,Sul,RS,Porto Alegre,Aplicativo,Casa,Produto C,2,129.12,258.23,142.95,95.1,6.4,3.83
2015,10,2015-10-01,Sul,RS,Caxias do Sul,Marketplace,Casa,Produto C,27,2301.75,62147.29,45890.98,13934.72,4.6,4.52
2015,11,2015-11-01,Norte,AM,Manaus,Aplicativo,Moda,Produto D,8,2227.51,17820.1,9891.11,7540.88,5.9,3.18
2015,11,2015-11-01,Norte,PA,Belém,Site próprio,Livros,Produto B,24,1730.36,41528.6,31960.78,16663.7,7.5,2.93
2015,11,2015-11-01,Norte,PA,Santarém,Marketplace,Eletrônicos,Produto D,4,1874.07,7496.3,5642.09,1757.57,2.2,3.47
2015,11,2015-11-01,Norte,RO,Porto Velho,Aplicativo,Livros,Produto C,16,541.96,8671.32,5158.81,2856.9,12.2,3.99
2015,11,2015-11-01,Norte,TO,Palmas,Aplicativo,Beleza,Produto A,8,618.77,4950.17,4047.01,1458.29,13.1,3.18
2015,11,2015-11-01,Nordeste,BA,Salvador,Marketplace,Livros,Produto A,22,596.2,13116.34,8356.55,4624.76,10.6,2.61
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,Marketplace,Livros,Produto D,11,741.08,8151.91,4860.24,2468.38,11.3,2.9
